category_id,category_name,category_slug,listing_id,listing_title,listing_url,tagline,address,email,phone,description,category_names
1606,Electrical & Data,electrical-data,4369,REP Electrical,https://ummahdirectory.com.au/trades/rep-electrical/,Electrician serving Northern and Western suburbs of Melbourne,Fawkner VIC 3060,,0431 120 830,"Contact Abdullah on 0431 120 830
Fawkner VIC 3060
0431 120 830","[""Electrical & Data"", ""Home & Construction"", ""Victoria""]"
1606,Electrical & Data,electrical-data,4365,Bens Comtech,https://ummahdirectory.com.au/trades/bens-comtech/,Contact Ahmed on 0402 572 444,Roxburgh Park VIC 3064,,0402 572 444,"Roxburgh Park VIC 3064
0402 572 444","[""Electrical & Data"", ""Home & Construction"", ""Victoria""]"
1608,Flooring,flooring,4389,MB Flooring,https://ummahdirectory.com.au/trades/mb-flooring/,Experts in all kinds of flooring related solutions,Mickleham VIC 3064,,0438 588 558,"For all Flooring needs contact Mustafa on 0438 588 558
Mickleham VIC 3064
0438 588 558","[""Flooring"", ""Home & Construction"", ""Victoria""]"
1610,Furniture Removalists,furniture-removalists,4450,BC Furniture Removals,https://ummahdirectory.com.au/trades/bc-furniture-removals/,Family owned furniture movers across Melbourne,Glenroy VIC 3046,,0431 323 804,"For all furniture removals contact Baris on 0431323804
Established in 1987 by my father Atilla, we strive for perfection and a stress free move every time.
Glenroy VIC 3046
0431 323 804","[""Furniture Removalists"", ""Home & Construction"", ""Victoria""]"
1610,Furniture Removalists,furniture-removalists,4447,Super Sam Removals,https://ummahdirectory.com.au/trades/super-sam-removals/,Cost effective furniture removalist across Victoria,Craigieburn VIC 3064,,0411 562 064,"For all furniture removals contact Sam on 0411 562 064
Craigieburn VIC 3064
0411 562 064","[""Furniture Removalists"", ""Home & Construction"", ""Victoria""]"
1589,Giftware,giftshops,7129,SI Personalised,https://ummahdirectory.com.au/trades/si-personalised/,Home fragrances and more at online store,Roxburgh Park VIC 3064,si_personalised@outlook.com,0430 417 905,"Home Fragrance one stop shop where you can get it all. Also specialising in event bonboniniere to cater to the individual needs & vision of our clients.
Products/Services: Our business specialises in a variety of home fragrances like candles, reed diffusers, and home aroma sprays, along with wax melts and more.
We offer wholesale orders and cater to special events such as wedding and engagement bonbonniere.
Additionally, we provide personalised chocolates to add a special touch to your occasions.
We cater to our clients individual needs and will work with you to create your vision.
Roxburgh Park VIC 3064
E-Mail
0430 417 905","[""Giftware"", ""Home & Construction""]"
1589,Giftware,giftshops,3062,Graded Card Guards,https://ummahdirectory.com.au/trades/giftshops/graded-card-guards/,Quality guards for your card collection,Melbourne VIC 3000,gradedcardguards@gmail.com,,"Graded Card Guards specialises in providing top-quality products designed to safeguard and enhance the presentation of your graded card collections. Our innovative Card Guards are meticulously crafted using high-quality materials to ensure maximum protection for your valuable cards. Whether you collect Pokemon, Basketball, Football, or UFC cards, our uniquely designed guards not only protect but also elevate the visual appeal of your collection. Trust Graded Card Guards to safeguard your prized cards and showcase them in style.
Melbourne VIC 3000
E-Mail","[""Giftware""]"
1838,Interior Design,interior-design,4406,Cush and Coosh,https://ummahdirectory.com.au/trades/interior-design/cush-and-coosh/,"Interior designer, home staging and decorator and handmade decor curator","9/34 King William St, Broadmeadows VIC 3047",cushandcoosh@hotmail.com,,"Interior Designer | Decorator | Property Staging | Melbourne Handmade Decor
Cush&Coosh is a boutique interior design brand founded by Shirin, a passionate designer with a love for unique, handmade decor. After discovering her talent for sewing cushion covers and experiencing the joy of decorating her own home affordably, Shirin birthed Cush&Coosh in 2013, blending her expertise with her love for personalized pieces. Despite facing personal challenges, Shirin’s dedication to her craft never wavered. Relaunching her brand with renewed vigor, Cush&Coosh continues to thrive, offering customers bespoke designs crafted with love and attention to detail. Shirin’s commitment to keeping her business small and personal ensures that each piece is cherished by her loyal clientele, embodying the essence of handmade elegance.
Products stocked at Dallas Pharmacy and new Showroom location.
9/34 King William St, Broadmeadows VIC 3047
cushandcoosh@hotmail.com","[""Interior Design"", ""Victoria""]"
1614,Kitchen & Cabinet Makers,kitchen-cabinet-makers,4468,Melbournian Kitchens,https://ummahdirectory.com.au/trades/melbournian-kitchens/,Experts in kitchen remodelling located in Somerton,"Unit 4/106 Yale Dr, Epping VIC 3076",info@melbourniankitchens.com.au,0422 332 671,"Cabinet Makers located in Connect North Business Park, Melbournian Kitchens Pty Ltd leads in custom luxury cabinetry and joinery, design manufacture.
Melbournian Kitchens is one of Melbourne’s fastest growing family operated businesses, delivering quality service and professional advice for all of your cabinet making needs. Specialising in both new homes and kitchen reconstructions, we provide our customers with the highest quality products and fixtures from all corners of the globe.
Unit 4/106 Yale Dr, Epping VIC 3076
info@melbourniankitchens.com.au
0422 332 671","[""Home & Construction"", ""Kitchen & Cabinet Makers"", ""Victoria""]"
1614,Kitchen & Cabinet Makers,kitchen-cabinet-makers,4458,Efe Kitchen,https://ummahdirectory.com.au/trades/efe-kitchen/,Experts in kitchen remodelling located in Somerton,"1 Freight Dr, Somerton VIC 3062",info@efekitchen.com.au,(03) 9308 7179,"Kitchen remodellers located in Somerton
EFE Kitchen Pty Ltd is a company, which is always seeking the best way for your kitchen to look different!
We are passionate about creating the best functional and beautiful kitchen design that makes your space practical. EFE Kitchen is here to help 5 days a week!
With our wide range of extensive experience in Kitchen design and supply, the staff at EFE Kitchen can help you with every aspect of your kitchen project.
Efe Kitchen will design and build your dream kitchen, Bathroom, Laundry, Custom Cabinetry for your home or business including shelving, entertainment units and alfresco areas as well as customized shop fit out solutions.
Our EFE Kitchen FLAT PACK styles can be purchased online.
We are offering you all the choices for your ideal kitchen right now. Or, visit one of Efe Kitchen Showrooms located at Somerton to see them in the flesh – we know you will be impressed with our quality.
1 Freight Dr, Somerton VIC 3062
info@efekitchen.com.au
(03) 9308 7179","[""Home & Construction"", ""Kitchen & Cabinet Makers"", ""Victoria""]"
1693,Kitchenware,kitchenware,3131,Sofra Home,https://ummahdirectory.com.au/trades/kitchenware/sofra-home/,Turkish Imported Kitchenware Retailer,"14/20 Nicholson St, Coburg VIC 3058",info@sofrahome.com.au,0481 823 330,"Sofra Home is an Australian retailer of premium Turkish kitchenware that’s made in Turkey. Our selection is hand-picked to represent quality, perfection and class to ensure every setting is enchanting.
Authorised retailer Karaca, Korkmaz, Fakir
14/20 Nicholson St, Coburg VIC 3058
info@sofrahome.com.au
0481 823 330","[""Home & Construction"", ""Kitchenware""]"
1615,Landscaping,landscaping,4489,Terrific Trees,https://ummahdirectory.com.au/trades/terrific-trees/,Expert tree removalist across Northern and Western suburbs of Melbourne,"8 Inverness Mews, Greenvale VIC 3059",charlie@terrifictrees.com.au,0411 366 615,"Contact Ali on 0411 366 615
Friendly prompt professional tree service
Competitive Prices
Tree service servicing across Northern and Western half of Melbourne
8 Inverness Mews, Greenvale VIC 3059
charlie@terrifictrees.com.au
0411 366 615","[""Home & Construction"", ""Landscaping"", ""Victoria""]"
1615,Landscaping,landscaping,4481,Bass Gardens,https://ummahdirectory.com.au/trades/bass-gardens/,"Providing garden design, maintenance and landscaping needs",Mickleham VIC 3064,info@bassgardens.com.au,0403 319 622,"Contact Bessam on 0403 319 622
Synthetic Grass
Garden Design
Garden Maintenance
Mickleham VIC 3064
info@bassgardens.com.au
0403 319 622","[""Home & Construction"", ""Landscaping"", ""Victoria""]"
1615,Landscaping,landscaping,4478,Assaad’s All in One Garden Maintenance,https://ummahdirectory.com.au/trades/assaads-all-in-one-garden-maintenance/,Garden maintenance working on jobs across Melbourne,Broadmeadows VIC 3047,,0421 343 239,"Contact Assaad on 0421 343 239. Covers across Melbourne.
Broadmeadows VIC 3047
0421 343 239","[""Home & Construction"", ""Landscaping"", ""Victoria""]"
1616,Manchester & Bedding,manchester-bedding,4496,Sleep Calm Bedding,https://ummahdirectory.com.au/trades/sleep-calm-bedding/,Mattresses and bed frames at wholesale prices in convenient Broadmeadows location,"1/50 Camp Rd, Broadmeadows VIC 3047",sleepcalmbedding@gmail.com,0422 359 499,"Mattresses and bed frames at wholesale prices in convenient Broadmeadows location
1/50 Camp Rd, Broadmeadows VIC 3047
sleepcalmbedding@gmail.com
0422 359 499","[""Home & Construction"", ""Manchester & Bedding"", ""Victoria""]"
1618,Pest Control,pest-control,4504,Pest Matic Pest Control,https://ummahdirectory.com.au/trades/pest-matic-pest-control/,Specialist in permanent control solution to pests since 1998,"4 Jordan Place, Roxburgh Park VIC 3064",,0413 090 544,"Contact Adam Cengiz on 0413 090 544 for a FREE quote
Founded in 1998 we offer home and commercial services including pest control, cockroach control, mouse control, spider control, silverfish control, bed bug control and flee control services.
Our highly trained team carefully assesses and evaluates your situation to identify all the underlying reasons to your pest problem. We are knowledgeable in our field and offer friendly and helpful service to all our customers. Our team is fully qualified and is committed in delivering effective results. Don’t let a pest problem bug you. We’re located in Melbourne, Roxburgh Park, but offer our service to all metropolitan areas.
4 Jordan Place, Roxburgh Park VIC 3064
0413 090 544","[""Home & Construction"", ""Pest Control"", ""Victoria""]"
1619,Plumbing,plumbing,4510,Best Choice Plumbing,https://ummahdirectory.com.au/trades/best-choice-plumbing/,Plumbing experts across Northern and Western suburbs of Melbourne,Greenvale VIC 3059,,0402 519 968,"Contact Selami on 0402 519 968 for all your plumbing needs in the Northern and Western suburbs of Melbourne
Founded in 2011, Best Choice Plumbing operates in all suburbs of Melbourne. Specialising in domestic, commercial, residential & with a total of 15+ years in the industry we deliver on our promise. We are the best plumbing company for your needs.
Licenced
Greenvale VIC 3059
0402 519 968","[""Home & Construction"", ""Plumbing"", ""Victoria""]"
1622,Real Estate,real-estate,3918,Mecca Property Group,https://ummahdirectory.com.au/trades/real-estate/mecca-property-group/,Boutique real estate buyers agent in central CBD location,"Tower 4 Level 17/727 Collins St, Docklands VIC 3008",abdullah@meccapropertygroup.com.au,0415 555 306,"Boutique Buyers Agency helping you create wealth through property🏡
▫️Commercial & Residential Investments
▫️Buyers Agent | Auction Bidding
▫️Book a free consult today! 👇🏼
Mecca Property Group | Linktree
✔️ LICENSED REAL ESTATE AGENT
Tower 4 Level 17/727 Collins St, Docklands VIC 3008
abdullah@meccapropertygroup.com.au
0415 555 306","[""Home & Construction"", ""Real Estate"", ""Victoria""]"
1624,Sanding,sanding,4521,Expert Floor Sanding,https://ummahdirectory.com.au/trades/expert-floor-sanding/,Floor refinishing experts across Melbourne,Greenvale VIC 3059,,0411 585 424,"Contact Selahattin on 0411 585 424 for all your floor sanding & polishing needs.
Greenvale VIC 3059
0411 585 424","[""Home & Construction"", ""Sanding"", ""Victoria""]"
1637,Security,security,4360,Abs Tech,https://ummahdirectory.com.au/trades/abs-tech/,Security installation across Eastern suburbs of Melbourne,Templestowe Lower VIC 3107,,0434 521 481,"ALARM SYSTEM INSTALLATION AND MAINTENANCE HD AND IP CCTV INSTALLATION ANTENNA INSTALLATION STRUCTURED WIRING INTERCOM ANALOG AND IP INSTALLATION DATA AND TEL WIRING AND SERVICE AUDIO/VIDEO DISTRIBUTION SOUND SYSTEM DUCT VACCUM INSTALLATION WIFI EXTENSION CONNECTION TO NBN TROUBLESHOOTING
Contact Abdel Hameed on 0401 473 143
Templestowe Lower VIC 3107
0434 521 481","[""Home & Construction"", ""Security"", ""Victoria""]"
1627,Tilers,tilers,4610,Balkaya Tiling,https://ummahdirectory.com.au/trades/balkaya-tiling/,Expert in tiling solutions across Melbourne,Greenvale VIC 3059,,0423 670 448,"Contact 0423 670 448 for all your tiling needs across Melbourne
Greenvale VIC 3059
0423 670 448","[""Home & Construction"", ""Tilers"", ""Victoria""]"
1628,Waterproofing,waterproofing,4618,Quality Waterproofing,https://ummahdirectory.com.au/trades/quality-waterproofing/,"Expert in waterproofing, caulking, tanking and epoxy coating","93 Kyabram Street, Coolaroo VIC 3048",,0433 784 581,"Contact 0433 784 581 for all your waterproofing needs
Specialist in all types of Waterproofing, Caulking, Tanking, Epoxy coating
93 Kyabram Street, Coolaroo VIC 3048
0433 784 581","[""Home & Construction"", ""Victoria"", ""Waterproofing""]"
1862,Windows,windows,5044,Haddarco,https://ummahdirectory.com.au/trades/haddarco/,Construction company established in 1965 focused on major building projects,"104 Paisley St, Footscray VIC 3011",info@haddarco.com.au,(03) 9748 9377,"Founded in 1965 by Radwan Haddara, previously known as Haddara Constructions, Haddarco has progressed into a well-known and respected company within the construction industry today.
Projects include:
Islamic College of Melbourne (ICOM)
ICOM Primary Extension
Umma Centre
Australian Islamic Centre
104 Paisley St, Footscray VIC 3011
info@haddarco.com.au
(03) 9748 9377","[""Builders"", ""Home & Construction"", ""Victoria"", ""Windows""]"
1862,Windows,windows,4621,Prestige Aluminium Windows,https://ummahdirectory.com.au/trades/prestige-aluminium-windows/,Aluminium window solutions provided in industrial Craigieburn location,"20 Gasoline Way, Craigieburn VIC 3064",sales@prestigewindows.com.au,0433 784 581,"Prestige Aluminium Windows are now manufacturing the Vantage range of products and can supply large projects, house lots or made to size windows and doors for your renovation. Mustafa has many years of experience within the window and building industry and are able to assist builders, owner builders and renovators with product selection for their project. Prestige Aluminium Windows area committed member of the Australian Window Association (AWA) and their dedication to the highest level of workmanship on all aluminium products ensures complete customer satisfaction. For quality product, friendly and efficient service, please contact Mustafa Onur at 20 Gasoline Way, Craigieburn to discuss your requirements.
20 Gasoline Way, Craigieburn VIC 3064
sales@prestigewindows.com.au
0433 784 581","[""Home & Construction"", ""Victoria"", ""Windows""]"
1527,Chemists,chemists,5014,Direct Chemist Outlet – Craigieburn,https://ummahdirectory.com.au/medical/direct-chemist-outlet-craigieburn/,Chemist located in Craigieburn Plaza,"Shop 27, 32/38 Craigieburn Rd, Craigieburn VIC 3064",,(03) 9333 7417,"Chemist located in Craigieburn Plaza serving a range of medicines, and other household items.
Shop 27, 32/38 Craigieburn Rd, Craigieburn VIC 3064
(03) 9333 7417","[""Chemists"", ""Medical"", ""Victoria""]"
1527,Chemists,chemists,5010,Pharmacy 4 Less – Coburg,https://ummahdirectory.com.au/medical/pharmacy-4-less-coburg/,Late night chemist located in Coburg Central,"1 Louisa St, Coburg VIC 3058",coburgretail@pharmacy4less.com.au,(03) 9386 6655,"Late night chemist located in Coburg Central serving a range of medicines, and other household items.
Products & Services
Vitamins & Supplements
Weight Loss
Smoking Deterrents
Cosmetics
Medicines
1 Louisa St, Coburg VIC 3058
coburgretail@pharmacy4less.com.au
(03) 9386 6655","[""Chemists"", ""Medical"", ""Victoria""]"
1527,Chemists,chemists,4975,Fordgate Pharmacy,https://ummahdirectory.com.au/medical/fordgate-pharmacy/,Pharmacist in central Campbellfield location since 1971,"343 Barry Rd, Campbellfield VIC 3061",info@prestondentalgroup.com.au,(03) 9357 9059,"Family Chemist located on Barry Rd in Campbellfield open till midnight on weekdays
At Fordgate Pharmacy, our mission is to provide our customers with the highest quality of care and service. We are committed to helping our community stay healthy and informed by providing personalized attention and expert advice. Our goal is to be a trusted resource for all of our customers’ health needs.
Products & Services
Vitamins & Supplements
Weight Loss
Smoking Deterrents
Cosmetics
Medicines
343 Barry Rd, Campbellfield VIC 3061
info@prestondentalgroup.com.au
(03) 9357 9059","[""Chemists"", ""Medical"", ""Victoria""]"
1527,Chemists,chemists,4982,Dallas Pharmacy,https://ummahdirectory.com.au/medical/dallas-pharmacy/,Chemist located in the heart of Dallas,"2 Dargie Ct, Dallas VIC 3047",info@dallaspharmacy.com.au,(03) 9309 1604,"Family Chemist located in the heart of Dallas serving a range of medicines, and other household items.
The new local, friendly pharmacy on the block. Supporting the community through a range of free services, personalised advice and quality products
Products & Services
Vitamins & Supplements
Weight Loss
Smoking Deterrents
Cosmetics
Medicines
2 Dargie Ct, Dallas VIC 3047
info@dallaspharmacy.com.au
(03) 9309 1604","[""Chemists"", ""Medical"", ""Victoria""]"
1529,Cupping,cupping,7123,The Blessed Cup – Hijama Therapy,https://ummahdirectory.com.au/medical/the-blessed-cup-hijama-therapy/,Qualified female Hijama therapist in Narre Warren South,"Shrives Road, Narre Warren South VIC 3805",the.blessed.cup@outlook.com,0406 042 706,"Hijama Therapy Clinic located in South East Melbourne
Products/Services:
– ᴄᴇʀᴛɪꜰɪᴇᴅ ꜰᴇᴍᴀʟᴇ ʜɪᴊᴀᴍᴀ ᴛʜᴇʀᴀᴘɪꜱᴛ
– ᴡᴇᴛ/ᴅʀʏ & ꜰɪʀᴇ ᴄᴜᴘᴘɪɴɢ
– ꜰᴀᴄɪᴀʟ ᴄᴜᴘᴘɪɴɢ & ʟʏᴍᴘʜᴀᴛɪᴄ ᴅʀᴀɪɴᴀɢᴇ
– ᴍᴀꜱꜱᴀɢᴇ ᴛʜᴇʀᴀᴘʏ
Shrives Road, Narre Warren South VIC 3805
E-Mail
0406 042 706","[""Cupping"", ""Medical""]"
1529,Cupping,cupping,4612,Melbourne Hijama Clinic,https://ummahdirectory.com.au/medical/melbourne-hijama-clinic/,Accredited hijama practitioners located in convenient Campbellfield location,"Unit 3/85 Cooper St, Campbellfield VIC 3061",Info@melbournehijamaclinic.com,0466 069 963,"Accredited Hijama Practitioners (Male/Female)
Wet & Dry Cupping Therapy
Ear Candling
These ancient techniques have been proven to promote healing, relaxation, and overall well-being. Contact us today to embark on your journey towards improved health and wellness. Melbourne Hijama Clinic -Your pathway to optimal well-being.
Unit 3/85 Cooper St, Campbellfield VIC 3061
Info@melbournehijamaclinic.com
0466 069 963","[""Cupping"", ""Medical"", ""Victoria""]"
1529,Cupping,cupping,3077,Amanah Therapy,https://ummahdirectory.com.au/medical/amanah-therapy/,Qualified female Hijama therapist  in Meadow Heights,"Cassinia Crescent, Meadow Heights VIC 3048",Eman_hamad89@hotmail.com,0430 531 110,"A Qualified female Hijama therapist.
Specialises in hijama, dry cupping, massage cupping, facial lymphatic/sinus drainage and infrared sauna sessions.
Cassinia Crescent, Meadow Heights VIC 3048
E-Mail
0430 531 110","[""Cupping"", ""Medical""]"
1387,Dentists,dentists,4936,Preston Dental Group,https://ummahdirectory.com.au/medical/preston-dental-group/,Dentist located in central Preston location established in 1996,"659 Bell St, Preston VIC 3072",info@prestondentalgroup.com.au,(03) 9484 4477,"Family Dentist located on Bell St in Preston since 1996
Preston Holistic Dental was established by Dr Ayman, he is passionate about making high quality dentistry available to everyone.
Our dentists are highly trained with many years of experience, which means we are able to offer a full range of dental treatments in house.
We utilise the latest technology to provide the highest standard of dental care and our aim is to make your dental care convenient and comfortable for you.
At Preston Holistic Dental Group, we understand that great dental care involves much more than just fixing teeth.
A healthy and attractive smile is important to your overall health, makes you feel good about yourself, and lets you enjoy life more.
659 Bell St, Preston VIC 3072
info@prestondentalgroup.com.au
(03) 9484 4477","[""Dentists"", ""Medical""]"
1387,Dentists,dentists,3319,Hume Dental Group,https://ummahdirectory.com.au/medical/hume-dental-group/,High quality and affordable dental services for the whole family,"1 Kathryn St, Fawkner VIC 3060",humedental@hotmail.com,(03) 9357 4477,"Family Dentist located in the heart of Fawkner.
Offering high quality and affordable dental services for the whole family. Using the latest technology and provide you the state of the dental services. All aspects of dentistry is covered by our experienced team including, Orthodontics, Invisalign Clear Aligners, Crowns and Veneers, Implants and complete Smile Makeovers
1 Kathryn St, Fawkner VIC 3060
humedental@hotmail.com
(03) 9357 4477","[""Dentists"", ""Medical""]"
1387,Dentists,dentists,517,Toothworks Dental,https://ummahdirectory.com.au/medical/dentists/sams-east-st-bakehouse/,Family Dentist located in Northcote Plaza Shopping Centre,"Shop 6, Northcote Plaza Shopping Centre, 3 Separation St, Northcote VIC 3070",info@toothworksdental.com.au,(03) 9120 2123,"At Toothworks Dental, we focus on long term care, prevention and longevity of teeth. We aim to help you achieve beautiful, sustainable and healthy smiles that need minimal intervention from us.
We believe the less dentistry you need, the better.
Shop 6, Northcote Plaza Shopping Centre, 3 Separation St, Northcote VIC 3070
info@toothworksdental.com.au
(03) 9120 2123","[""Dentists""]"
1523,Disability Services,disability-services,2017,MM Care,https://ummahdirectory.com.au/medical/disability-services/mm-care/,We are a NDIS provider providing support services for adults and children who are NDIS participants,"10 Prowse Walk, Epping VIC 3076",admin@mmcare.com.au,0430 545 112,"We are a NDIS provider providing support services for adults and children who are NDIS participants.
Visit our website to see the range of services and supports we can offer
10 Prowse Walk, Epping VIC 3076
E-Mail
0430 545 112","[""Disability Services"", ""Medical""]"
1523,Disability Services,disability-services,746,Western Star Care,https://ummahdirectory.com.au/medical/disability-services/western-star-care/,At Western Star Care our professional team is here to help and assist you in home care and support individuals with disabilities. We aim to do this by identifying all your goals and aspirations. We support people with disabilities to exercise their own individual choice and control.,St Albans VIC 3021,info@westernstarcare.com.au,03 9078 0266,"Services include
– Household tasks
– House or yard maintenance
– Cleaning and laundry
– Daily personal activities
– Assistance with travel and transport
Western Star Care helps to assist NDIS participants. We pride ourselves in being able to Support our Disability Community across all of Metro Victoria.
Western Star Cares primary initiative is to provide personalised supports. This offers flexibility, choice and control to the people of the disability community. Through this we can explore possibilities, work through challenges and celebrate your victories together.
St Albans VIC 3021
E-Mail
03 9078 0266","[""Disability Services"", ""Medical""]"
1525,Doctors (Female),doctors-female,6284,Somerton Road Medical Centre,https://ummahdirectory.com.au/medical/somerton-road-medical-centre/,Medical clinic located in the Roxburgh Village Shopping Centre,"1/250 Somerton Rd, Roxburgh Park VIC 3064",,(03) 8339 8800,"Medical clinic located in Roxburgh Park
1/250 Somerton Rd, Roxburgh Park VIC 3064
(03) 8339 8800","[""Doctors (Female)"", ""Doctors (Male)"", ""Medical"", ""Victoria""]"
1525,Doctors (Female),doctors-female,6281,Dr AA Sheriff & Dr Mrs TS Sheriff,https://ummahdirectory.com.au/medical/dr-ts-sheriff/,Medical doctor located in St Albans,"17 Victoria Cres, St Albans VIC 3021",,(03) 9364 2963,"Medical Doctors located in St Albans
17 Victoria Cres, St Albans VIC 3021
(03) 9364 2963","[""Doctors (Female)"", ""Doctors (Male)"", ""Medical"", ""Victoria""]"
1525,Doctors (Female),doctors-female,6275,Dr Seham Mostafa,https://ummahdirectory.com.au/medical/dr-seham-mostafa/,Bilingual medical doctor located on Sydney Rd,"708 Sydney Rd, Brunswick VIC 3056",,(03) 9383 2337,"Medical Doctor located on Sydney Rd. Speaks English and Arabic
708 Sydney Rd, Brunswick VIC 3056
(03) 9383 2337","[""Doctors (Female)"", ""Medical"", ""Victoria""]"
1525,Doctors (Female),doctors-female,6270,Dr Shatha Minas,https://ummahdirectory.com.au/medical/dr-shatha-minas/,Medical Doctor located at North Fawkner Family Clinic,"88 Anderson Rd, Fawkner VIC 3060",,(03) 9357 1995,"Female Doctor located at North Fawkner Family Clinic.
88 Anderson Rd, Fawkner VIC 3060
(03) 9357 1995","[""Doctors (Female)"", ""Doctors (Male)"", ""Medical"", ""Victoria""]"
1525,Doctors (Female),doctors-female,6266,Dr Nahla Karim,https://ummahdirectory.com.au/medical/dr-nahla-karim/,Osteopath located in Bundoora,"1 Oxley Avenue, VIC, Bundoora VIC 3083",,(03) 9467 8866,"Dr Nahla Khraim is an Australian-based Osteopath and practices in Bundoora and South Yarra.
1 Oxley Avenue, VIC, Bundoora VIC 3083
(03) 9467 8866","[""Doctors (Female)"", ""Medical"", ""Victoria""]"
1524,Doctors (Male),doctors-male,6306,Dr M.A. Ahad – Fordgate Medical Centre,https://ummahdirectory.com.au/medical/dr-m-a-ahad/,Medical Doctor located at Fordgate Medical Centre on Barry Rd,"313 Barry Rd, Campbellfield VIC 3061",,(03) 9357 9866,"Doctor located at Fordgate Medical Centre on Barry Rd.
313 Barry Rd, Campbellfield VIC 3061
(03) 9357 9866","[""Doctors (Male)"", ""Medical"", ""Victoria""]"
1524,Doctors (Male),doctors-male,6284,Somerton Road Medical Centre,https://ummahdirectory.com.au/medical/somerton-road-medical-centre/,Medical clinic located in the Roxburgh Village Shopping Centre,"1/250 Somerton Rd, Roxburgh Park VIC 3064",,(03) 8339 8800,"Medical clinic located in Roxburgh Park
1/250 Somerton Rd, Roxburgh Park VIC 3064
(03) 8339 8800","[""Doctors (Female)"", ""Doctors (Male)"", ""Medical"", ""Victoria""]"
1524,Doctors (Male),doctors-male,6281,Dr AA Sheriff & Dr Mrs TS Sheriff,https://ummahdirectory.com.au/medical/dr-ts-sheriff/,Medical doctor located in St Albans,"17 Victoria Cres, St Albans VIC 3021",,(03) 9364 2963,"Medical Doctors located in St Albans
17 Victoria Cres, St Albans VIC 3021
(03) 9364 2963","[""Doctors (Female)"", ""Doctors (Male)"", ""Medical"", ""Victoria""]"
1524,Doctors (Male),doctors-male,6270,Dr Shatha Minas,https://ummahdirectory.com.au/medical/dr-shatha-minas/,Medical Doctor located at North Fawkner Family Clinic,"88 Anderson Rd, Fawkner VIC 3060",,(03) 9357 1995,"Female Doctor located at North Fawkner Family Clinic.
88 Anderson Rd, Fawkner VIC 3060
(03) 9357 1995","[""Doctors (Female)"", ""Doctors (Male)"", ""Medical"", ""Victoria""]"
1524,Doctors (Male),doctors-male,5004,Modern Medical – Craigieburn,https://ummahdirectory.com.au/medical/modern-medical-craigieburn/,Family Medical clinic located in Craigieburn,"Shop 6, 1/9 Mareeba Way, Craigieburn VIC 3064",,(03) 8339 9500,"Family Medical clinic located in Craigieburn
Modern Medical Craigieburn is a leading medical clinic conveniently located in the suburb of Craigieburn in Melbourne, Victoria. As a trusted provider of healthcare services, the clinic offers a range of facilities and services to meet the diverse needs of patients.
With an emphasis on convenience and accessibility, Modern Medical Craigieburn boasts several facilities in-house, including an on-site pathology service.
Modern Medical was acquired by Qualitas in 2022
Products & Services
General Health
Prevention & Wellness
Immunisations
Shop 6, 1/9 Mareeba Way, Craigieburn VIC 3064
(03) 8339 9500","[""Doctors (Male)"", ""Medical"", ""Victoria""]"
1453,Optometrist,optometrist,4629,Clear Vision Optical,https://ummahdirectory.com.au/medical/clear-vision-optical/,Family run optometry clinic in the heart of Dallas,"130 Blair St, Dallas VIC 3047",clearvisionoptical@bigpond.com,(03) 9309 6464,"We are a family run business that is focused on your eye health. From testing and exams through to glasses, contacts, and serious eye issues, we are your first call.
The eye examination will be conducted using state of the art ophthalmic equipment by our highly qualified optometrists who will tailor an eye care plan designed for your lifestyle. Our optometrist are experts in their fields and continue to expand their knowledge. Our eye tests are bulk billed through Medicare which include a free retina photograph.
130 Blair St, Dallas VIC 3047
clearvisionoptical@bigpond.com
(03) 9309 6464","[""Medical"", ""Optometrist"", ""Victoria""]"
1530,Psychologists & Counsellors,psychologists-counsellors,6292,Equilibrium Psychological Services,https://ummahdirectory.com.au/medical/equilibrium-psychological-services/,Psychology clinic located in Dandenong,"Suite 8/57 Robinson St, Dandenong VIC 3175",epsdandenong@gmail.com,(03) 9793 2115,"Providing Mental Healthcare services for anyone who needs help with challenges of a dynamic life in Dandenong location.
Suite 8/57 Robinson St, Dandenong VIC 3175
epsdandenong@gmail.com
(03) 9793 2115","[""Medical"", ""Psychologists & Counsellors"", ""Victoria""]"
1530,Psychologists & Counsellors,psychologists-counsellors,5057,Selvi Psychological Services,https://ummahdirectory.com.au/medical/selvi-psychological-services/,Psychologist centrally located in the heart of Coburg,"124 Sydney Rd, Coburg VIC 3058",reception@selvi.com.au,,"TOTAL PSYCHOLOGICAL CARE IS A PART OF SELVI PSYCHOLOGICAL SERVICES
Initially founded by Muradiye Selvi who was the first registered Turkish speaking psychologist in private practice.
Over the past 35+ years this clinic has evolved into a unique Psychological – Therapy and Intervention clinic, serviced by highly skilled psychologists who are now able to provide our patients’ with Total Psychological Care, using a wide range of therapeutic interventions and modalities, hence why we have changed the name of the clinic to:
“Total Psychological Care”
124 Sydney Rd, Coburg VIC 3058","[""Medical"", ""Psychologists & Counsellors"", ""Victoria""]"
