id,title,url,slug,status_badge,tagline,address,email,phone,description,excerpt,og_description,image,external_links,contact_links,category_ids,category_names,tag_ids,date,modified,scrape_error
5648,Alis Jumbo Kebabs – Ascot Vale,https://ummahdirectory.com.au/food-and-beverage/alis-jumbo-kebabs-ascot-vale/,alis-jumbo-kebabs-ascot-vale,,Kebab van located in Ascot Vale open late,"382 Mt Alexander Rd, Ascot Vale VIC 3032",,,"Ali’s Jumbo Kebabs van located at Ascot Vale serving fresh kebabs and more.
382 Mt Alexander Rd, Ascot Vale VIC 3032",Ascot Vale VIC 3032 Kebab van located in Ascot Vale open late,Ascot Vale VIC 3032 Kebab van located in Ascot Vale open late,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/ali1-1.jpg?fit=260%2C175&ssl=1,"[{""label"": ""Website"", ""url"": ""http://jumbokebabs.com.au""}, {""label"": ""Facebook"", ""url"": ""http://www.facebook.com/alijumbokebabs/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/jumbo.kebabs/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""http://www.facebook.com/alijumbokebabs/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/jumbo.kebabs/""}]","[1371, 1586, 1873]","[""Food and Beverage"", ""Restaurants & Takeaway"", ""Victoria""]","[1427, 1429, 1383, 1433, 1425, 1430, 1368, 1923]",2024-04-23T11:21:51,2024-04-23T11:21:52,
5641,Jumbo Kebabs – Templestowe,https://ummahdirectory.com.au/food-and-beverage/jumbo-kebabs-templestowe/,jumbo-kebabs-templestowe,,Local kebab shop located at 7-Eleven open late,"49-55 Anderson St, Templestowe VIC 3106",,(03) 9846 1545,"Jumbo Kebabs located in Templestowe serving fresh kebabs and more.
49-55 Anderson St, Templestowe VIC 3106
(03) 9846 1545",Templestowe VIC 3106 Local kebab shop located at 7-Eleven open late,Templestowe VIC 3106 Local kebab shop located at 7-Eleven open late,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/temp4.jpg?fit=382%2C510&ssl=1,"[{""label"": ""Website"", ""url"": ""http://www.ozfoodhunter.com.au/jumbo-kebabs-templestowe""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]",[],"[1371, 1586, 1873]","[""Food and Beverage"", ""Restaurants & Takeaway"", ""Victoria""]","[1701, 1427, 1429, 1383, 1433, 1425, 1430, 1368, 1964, 1923]",2024-04-23T11:17:17,2024-04-23T11:17:19,
5631,Alis Jumbo Kebabs – Doncaster East,https://ummahdirectory.com.au/food-and-beverage/alis-jumbo-kebabs-doncaster-east/,alis-jumbo-kebabs-doncaster-east,,Neighbourhood favourite kebab shop open late located at Devon Plaza,"Devon Plaza 9, 978 Doncaster Rd, Doncaster East VIC 3109",,0431 308 057,"Ali’s Jumbo Kebabs located at Devon Plaza serving fresh kebabs and more.
Devon Plaza 9, 978 Doncaster Rd, Doncaster East VIC 3109
0431 308 057",Doncaster East VIC 3109 Neighbourhood favourite kebab shop open late located at Devon Plaza,Doncaster East VIC 3109 Neighbourhood favourite kebab shop open late located at Devon Plaza,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/devon3-1.jpg?fit=382%2C510&ssl=1,"[{""label"": ""Website"", ""url"": ""http://jumbokebabs.com.au""}, {""label"": ""Facebook"", ""url"": ""http://www.facebook.com/alijumbokebabs/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/jumbo.kebabs/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""http://www.facebook.com/alijumbokebabs/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/jumbo.kebabs/""}]","[1371, 1586, 1873]","[""Food and Beverage"", ""Restaurants & Takeaway"", ""Victoria""]","[1701, 1427, 1499, 1429, 1383, 1433, 1425, 1430, 1368, 1923]",2024-04-23T10:57:42,2024-04-23T10:57:44,
5624,Alis Jumbo Kebabs – Mitcham,https://ummahdirectory.com.au/food-and-beverage/alis-jumbo-kebabs-mitcham-2/,alis-jumbo-kebabs-mitcham-2,,Kebab shop located in Mitcham open late,"2/432 Mitcham Rd, Mitcham VIC 3132",,(03) 9873 7313,"Ali’s Jumbo Kebabs located in Mitcham serving fresh kebabs and more.
2/432 Mitcham Rd, Mitcham VIC 3132
(03) 9873 7313",Mitcham VIC 3132 Kebab shop located in Mitcham open late,Mitcham VIC 3132 Kebab shop located in Mitcham open late,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/mitcham1-1.jpg?fit=680%2C510&ssl=1,"[{""label"": ""Website"", ""url"": ""http://jumbokebabs.com.au""}, {""label"": ""Facebook"", ""url"": ""http://www.facebook.com/alijumbokebabs/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/jumbo.kebabs/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""http://www.facebook.com/alijumbokebabs/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/jumbo.kebabs/""}]","[1371, 1586, 1873]","[""Food and Beverage"", ""Restaurants & Takeaway"", ""Victoria""]","[1701, 1427, 1429, 1383, 1433, 1425, 1430, 1368, 1962, 1923]",2024-04-23T10:53:47,2024-04-23T10:53:49,
5611,Alis Jumbo Kebabs – Blackburn,https://ummahdirectory.com.au/food-and-beverage/alis-jumbo-kebabs-mitcham/,alis-jumbo-kebabs-mitcham,,Tasty kebab van located at BP Blackburn open late,"237 Whitehorse Rd, Blackburn VIC 3130",,0431 308 057,"Ali’s Jumbo Kebabs located in BP Blackburn serving fresh kebabs and more.
237 Whitehorse Rd, Blackburn VIC 3130
0431 308 057",Blackburn VIC 3130 Tasty kebab van located at BP Blackburn open late,Blackburn VIC 3130 Tasty kebab van located at BP Blackburn open late,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/kebab1-3.jpg?fit=382%2C510&ssl=1,"[{""label"": ""Website"", ""url"": ""http://jumbokebabs.com.au""}, {""label"": ""Facebook"", ""url"": ""http://www.facebook.com/alijumbokebabs/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/jumbo.kebabs/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""http://www.facebook.com/alijumbokebabs/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/jumbo.kebabs/""}]","[1371, 1586, 1873]","[""Food and Beverage"", ""Restaurants & Takeaway"", ""Victoria""]","[1963, 1701, 1427, 1429, 1383, 1433, 1425, 1430, 1368, 1923]",2024-04-23T10:46:49,2024-04-23T10:50:40,
5603,Alis Jumbo Kebabs – Ringwood,https://ummahdirectory.com.au/food-and-beverage/alis-jumbo-kebabs-ringwood/,alis-jumbo-kebabs-ringwood,,Kebab shop located on Maroondah Highway in Ringwood open late,"113 Maroondah Hwy, Ringwood VIC 3134",,(03) 9870 1356,"Ali’s Jumbo Kebabs located in Ringwood serving fresh kebabs and more.
113 Maroondah Hwy, Ringwood VIC 3134
(03) 9870 1356",Ringwood VIC 3134 New Kebab shop located on Maroondah Highway in Ringwood open late,Ringwood VIC 3134 New Kebab shop located on Maroondah Highway in Ringwood open late,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/ringwood3.jpg?fit=287%2C510&ssl=1,"[{""label"": ""Website"", ""url"": ""http://jumbokebabs.com.au""}, {""label"": ""Facebook"", ""url"": ""http://www.facebook.com/alijumbokebabs/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/jumbo.kebabs/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""http://www.facebook.com/alijumbokebabs/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/jumbo.kebabs/""}]","[1371, 1586, 1873]","[""Food and Beverage"", ""Restaurants & Takeaway"", ""Victoria""]","[1701, 1427, 1429, 1383, 1433, 1425, 1430, 1368, 1961, 1923]",2024-04-23T10:31:28,2024-04-23T10:31:30,
5597,Alis Jumbo Kebabs – Croydon,https://ummahdirectory.com.au/food-and-beverage/alis-jumbo-kebabs-croydon/,alis-jumbo-kebabs-croydon,,Kebab shop located in the Civic Square Shopping Centre in Croydon open late,"224-238 Mt Dandenong Rd, Croydon VIC 3136",,(03) 8201 4271,"Ali’s Jumbo Kebabs located in Civic Square Shopping Centre in Croydon, serving fresh kebabs and more.
224-238 Mt Dandenong Rd, Croydon VIC 3136
(03) 8201 4271",Croydon VIC 3136 New Kebab shop located in the Civic Square Shopping Centre in Croydon open late,Croydon VIC 3136 New Kebab shop located in the Civic Square Shopping Centre in Croydon open late,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/croydon1.jpg?fit=260%2C175&ssl=1,"[{""label"": ""Website"", ""url"": ""http://jumbokebabs.com.au""}, {""label"": ""Facebook"", ""url"": ""http://www.facebook.com/alijumbokebabs/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/jumbo.kebabs/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""http://www.facebook.com/alijumbokebabs/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/jumbo.kebabs/""}]","[1371, 1586, 1873]","[""Food and Beverage"", ""Restaurants & Takeaway"", ""Victoria""]","[1701, 1959, 1427, 1429, 1383, 1433, 1425, 1430, 1368, 1923]",2024-04-23T10:26:16,2024-04-23T10:26:18,
5590,Alis Jumbo Kebabs – Wantirna,https://ummahdirectory.com.au/food-and-beverage/alis-jumbo-kebabs-wantirna/,alis-jumbo-kebabs-wantirna,,New Kebab shop located in the leafy suburb of Wantirna open late,"3/506 Mountain Hwy, Wantirna VIC 3152",,0431 308 057,"Ali’s Jumbo Kebabs located in Wantirna, serving fresh kebabs and more.
3/506 Mountain Hwy, Wantirna VIC 3152
0431 308 057",Wantirna VIC 3152 New Kebab shop located in the leafy suburb of Wantirna open late,Wantirna VIC 3152 New Kebab shop located in the leafy suburb of Wantirna open late,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/wantirna1.jpg?fit=260%2C175&ssl=1,"[{""label"": ""Website"", ""url"": ""http://jumbokebabs.com.au""}, {""label"": ""Facebook"", ""url"": ""http://www.facebook.com/alijumbokebabs/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/jumbo.kebabs/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""http://www.facebook.com/alijumbokebabs/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/jumbo.kebabs/""}]","[1371, 1586, 1873]","[""Food and Beverage"", ""Restaurants & Takeaway"", ""Victoria""]","[1701, 1427, 1429, 1383, 1433, 1425, 1430, 1368, 1923, 1960]",2024-04-23T10:21:47,2024-04-23T10:26:53,
5581,Alis Jumbo Kebabs – Springvale,https://ummahdirectory.com.au/food-and-beverage/alis-jumbo-kebabs-springvale/,alis-jumbo-kebabs-springvale,,Kebab shop located in the heart of Springvale open late,"218 Springvale Rd, Springvale VIC 3171",,(03) 9548 5607,"Ali’s Jumbo Kebabs located in Springvale, serving fresh kebabs and more in the heart of Springvale.
218 Springvale Rd, Springvale VIC 3171
(03) 9548 5607",Springvale VIC 3171 Kebab shop located in the heart of Springvale open late each day,Springvale VIC 3171 Kebab shop located in the heart of Springvale open late each day,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/springvale1.jpg?fit=680%2C510&ssl=1,"[{""label"": ""Website"", ""url"": ""http://jumbokebabs.com.au""}, {""label"": ""Facebook"", ""url"": ""http://www.facebook.com/alijumbokebabs/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/jumbo.kebabs/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""http://www.facebook.com/alijumbokebabs/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/jumbo.kebabs/""}]","[1371, 1586, 1873]","[""Food and Beverage"", ""Restaurants & Takeaway"", ""Victoria""]","[1701, 1427, 1429, 1383, 1433, 1425, 1430, 1368, 1652, 1923]",2024-04-23T10:16:50,2024-04-23T10:16:53,
5573,Alis Jumbo Kebabs,https://ummahdirectory.com.au/food-and-beverage/alis-jumbo-kebabs/,alis-jumbo-kebabs,,Kebab shop located opposite Southern Cross Train Station in Melbourne CBD,"200 Spencer St, Melbourne VIC 3000",,0431 308 057,"Also known as Ritz Kebabs, located opposite Southern Cross Train Station in Melbourne CBD location for delicious kebabs and HSPs. Open until the small hours of the morning.
200 Spencer St, Melbourne VIC 3000
0431 308 057",Melbourne VIC 3000 Kebab shop opposite Southern Cross Train Station,Melbourne VIC 3000 Kebab shop opposite Southern Cross Train Station,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/ali3.jpg?fit=1360%2C765&ssl=1,"[{""label"": ""Facebook"", ""url"": ""http://www.facebook.com/victoriaKebabBacchusMarsh/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""http://www.facebook.com/victoriaKebabBacchusMarsh/""}]","[1371, 1586, 1873]","[""Food and Beverage"", ""Restaurants & Takeaway"", ""Victoria""]","[1701, 1427, 1429, 1383, 1433, 1425, 1430, 1368, 1923, 1431]",2024-04-23T10:07:44,2024-04-23T10:07:46,
5567,Bacchus Marsh Kebabs,https://ummahdirectory.com.au/food-and-beverage/bacchus-marsh-kebabs/,bacchus-marsh-kebabs,,Located in The Village Bacchus Marsh serving freshly made Turkish cuisine,"Shop 69/160-194 Main St, Bacchus Marsh VIC 3340",,0449 958 032,"Located in The Village Bacchus Marsh, Bacchus Marsh Kebabs is a Middle Eastern restaurant that serves kebabs, HSP, and more.
Shop 69/160-194 Main St, Bacchus Marsh VIC 3340
0449 958 032",Bacchus Marsh VIC 3340 Located in The Village Bacchus Marsh serving freshly made Turkish cuisine,Bacchus Marsh VIC 3340 Located in The Village Bacchus Marsh serving freshly made Turkish cuisine,https://i0.wp.com/ummahdirectory.com.au/wp-content/uploads/2024/04/kebab1-2.jpeg?fit=408%2C306&ssl=1,"[{""label"": ""Facebook"", ""url"": ""http://www.facebook.com/victoriaKebabBacchusMarsh/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/victoriakebab_bacchusmash/""}, {""label"": """", ""url"": ""https://www.facebook.com/UmmahDirectory""}, {""label"": """", ""url"": ""https://www.instagram.com/UmmahDirectory""}, {""label"": """", ""url"": ""http://www.youtube.com/ummahdirectory""}, {""label"": """", ""url"": ""https://www.tiktok.com/@ummah.directory""}, {""label"": """", ""url"": ""https://www.linkedin.com/company/ummah-directory/""}, {""label"": """", ""url"": ""https://x.com/ummah_directory""}]","[{""label"": ""Facebook"", ""url"": ""http://www.facebook.com/victoriaKebabBacchusMarsh/""}, {""label"": ""Instagram"", ""url"": ""http://www.instagram.com/victoriakebab_bacchusmash/""}]","[1371, 1586, 1873]","[""Food and Beverage"", ""Restaurants & Takeaway"", ""Victoria""]","[1958, 1427, 1429, 1383, 1433, 1425, 1430, 1432, 1923, 1431]",2024-04-23T09:53:38,2024-04-23T09:53:40,
